obj_num,name_1,name_2,preset_amt_1,preset_amt_2,preset_amt_3,preset_amt_4,preset_amt_5,preset_amt_6,preset_amt_7,preset_amt_8,preset_amt_9,preset_amt_10,slu_priority,mi_slu_name_1,mi_slu_name_2,mi_slu_name_3,mi_slu_name_4,mi_slu_name_5,mi_slu_name_6,mi_slu_name_7,mi_slu_name_8,mlvl_class_name,prn_def_class_name,class_def_name,maj_grp_name,fam_grp_name,mi_grp_name,cond_grp_mem_name,cond_req_name,cond_allowed_name,nlu_grp,nlu_num,key_num,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10
92069,BLACK VELVET,,5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92070,BUSHMILLS,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92071,CROWN ROYAL,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92072,-WELL SCOTCH-,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92073,FOUR ROSES,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92074,MAKER'S MARK,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92075,JIM BEAM RYE,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92077,GLENLIVET,GLENLIVET,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,SCOTCH CHC,,BAR MODS,,,,,,,,,,,,,
92078,GLENFEDDICH 12 Y,,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,SCOTCH CHC,,BAR MODS,,,,,,,,,,,,,
92079,CHIVAS RGL 18 YR,,14,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92080,JOHNNY BLK,JOHNNY BLK,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,SCOTCH CHC,,BAR MODS,,,,,,,,,,,,,
92081,JOHNNY RED,JOHNNY RED,9,,,,,,,,,,,LIQUOR ALL,SCOTCH,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,SCOTCH CHC,,BAR MODS,,,,,,,,,,,,,
92082,JOHNNY RED,JOHNNY RED,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92083,JOHNNY BLK,JOHNNY BLK,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92085,WHISKEY FLIGHT,OBAN,23,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92086,BLANTONS,BLANTONS,14,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93001,-WELL BRANDY-,,6,,,,,,,,,,,LIQUOR ALL,BRANDY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93002,CC PEAR BRNDY,CC PEAR BRDY,13,,,,,,,,,,,LIQUOR ALL,BRANDY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93004,HENNESSY VS,,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,BRANDY CHC,,BAR MODS,,,,,,,,,,,,,
93005,COURVOISIER,COURVOISIER,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93006,REMY MARTIN,REMY MARTIN,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93007,DeKUYPER APR,,5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93008,CLEAR CRK PEAR,,13,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,BRANDY CHC,,BAR MODS,,,,,,,,,,,,,
93010,COURVOISIER,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,BRANDY CHC,,BAR MODS,,,,,,,,,,,,,
93011,APRICOT BRANDY,APRICOT BNDY,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93012,HENNESSY VS,,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
93014,HOUSE APRICOT,HOUSE APRICO,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,BRANDY CHC,,BAR MODS,,,,,,,,,,,,,
94001,-WELL TEQUILA-,Cuervo,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94002,1800,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94003,PATRON ,PATRON,12,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94005,HORNITOS,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94006,REPOSADO,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94007,DON JULIO,DON JULIO,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94008,ESPOLON,ESPOLON,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94009,TRES,TRES,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94010,DON JULIO,DON JULIO,14,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94011,HERRADURA,HERRADURA,11,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94013,CAZADORES,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94014,-WELL TEQUILA-,,6,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94015,PATRON ,PATRON ,12,,,,,,,,,,,,BAR MODS,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94017,HORNITOS,HORNITOS,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94018,CAZADORES,CAZADORES,8,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94019,HORNITOS ,HORNITOS,7,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94020,ESPOLON,ESPOLON,7,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94021,DON JULIO,DON JULIO,14,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94022,HERRADURA,HERRADURA,11,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
94024,TRES GENERCIONES,TRES GENERAC,12,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94025,VIDA MEZCAL,VIDA MEZCAL,12,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
94026,UNION MEZCAL,UNION MEZCAL,11,,,,,,,,,,,LIQUOR ALL,TEQUILA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,TEQUILA CHC,,BAR MODS,,,,,,,,,,,,,
95001,-WELL RUM-,Bacardi,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95002,BACARDI LIMON,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95003,WELL RUM,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95004,BACARDI 151,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95005,CAPTN MORGN COCO,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95006,CAPTN MORG SPCD,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95007,SAILOR JERRY'S,,5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95008,MYERS DARK RUM,MYERS RUM,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95009,MYERS DARK RUM,MYERS RUM,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95010,R MATUSALEM,R MATUSALEM,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95011,RON ABUELO,RON ABUELO,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95012,PUSSER'S,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95013,PACIFIC,PACIFIC,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95014,FLOR DE CANA ,FLOR DE CANA,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95015,APPLETONS,APPLETONS,9,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95017,BICARDI SILVER,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,RUM CHC,,BAR MODS,,,,,,,,,,,,,
95018,BACARDI SLVR,BACARDI SLVR,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95021,-WELL RUM-,,6,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95023,BACARDI GOLD,BACARDI GOLD,6,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95024,BACARDI 151,BACARDI 151,6,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95025,MALIBU,MALIBU,6,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95026,MYERS DARK RUM,MYERS RUM,8,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95028,CRUZAN,CRUZAN,6,,,,,,,,,,,LIQUOR ALL,RUM,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
95032,CAPTAIN MORGAN,CAPTAIN MORG,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96023,PERNOD,PERNOD,9,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,LIQUEUR CHC,,BAR MODS,,,,,,,,,,,,,
96024,ABSINTHE,ABSINTHE,13,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,LIQUEUR CHC,,BAR MODS,,,,,,,,,,,,,
96025,DRAMBUIE,,12,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,SCOTCH CHC,,BAR MODS,,,,,,,,,,,,,
96026,DISARONNO,DISARONNO,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96028,BAILEYS,BAILEYS,9,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96030,CHAMBORD,CHAMBORD,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96031,FRANGELICO,FRANGELICO,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96033,GRAND MARNIER,GRAN MARNIER,11,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96035,JAGERMEISTER,JAGERMEISTER,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96036,KAHLUA,KAHLUA,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96039,MIDORI,MIDORI,5.75,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96041,TIA MARIA,TIA MARIA,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96042,BECHEROVKA,BECHEROVKA,9,,,,,,,,,,,DESSERT DRINKS,LIQUEUR/OTHER,LIQUOR ALL,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96043,BREEZE,BREEZE,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96044,SAMBUCA,SAMBUCA,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,SHOOTERS,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96045,ST GERMAINE,ST GERMAINE,11,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96046,CAMPARI,CAMPARI,9,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96047,RUMPLEMINZ,RUMPLEMINZE,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96048,ST GERMAINE,ST GERMAINE,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96049,GREEN CHARTREUSE,CHARTREUSE,15,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96051,BECHEROVKA,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96052,TUACA,TUACA,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96053,SOUTHRN CMFRT,SOUTHRN CMFR,5.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96054,GODIVA CHOCOLATE,GODIVA CHCLT,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96055,DRAMBUIE,DRAMBUIE,10,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96056,OUZO,OUZO,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96057,IMBUE BS ,IMBUE BS,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96058,IMBUE PTL THRN,IMBUE PTL TH,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96059,DOLIN DRY VERMTH,DOLIN DRY,7,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96060,DOLIN SWT VERMTH,DOLIN SWT V,7,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96061,BYRR,BYRR,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96063,LILLET BLANC,LILLET BLANC,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96064,APEROL,APEROL,8,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96065,FERNET,FERNET,10,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
96066,COINTREAU,COINTREAU,11,,,,,,,,,,,LIQUOR ALL,LIQUEUR/OTHER,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
110002,BUCKET,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110003,BITTERS,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110004,CHERRY,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110005,CHILLED GLASS,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110007,COFFEE,,1,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110009,CRANBERRY,,1,,,,,,,,,,,BAR MODS,BAR MIXERS,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110010,CREAM,,1,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110012,CLUB SODA,,0.5,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110013,DECAF,,1,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110014,DIET PEPSI,,0.5,,,,,,,,,,,BAR MODS,BAR MIXERS,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110015,DRY,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110016,DON'T MAKE,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
110017,EXTRA DRY,,,,,,,,,,,,,BAR MODS,,,,,,,,All Levels,BAR ONLY,LIQUOR CONDIMENTS,LIQUOR,MODS,All Items,BAR MODS,,,,,,,,,,,,,,,
